Dot Point Measurements

Generated: Wednesday 03 February 2021 10:05:28

Filename	Frame	Time (HMS)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
FH87.JPG	      0		686	181													Open Water			Open					82.2
FH87.JPG	      0		839	718													Open Water			Open					24.7
FH87.JPG	      0		751	1545													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			62.6
FH87.JPG	      0		641	1739													Open Water			Open					84.7
FH87.JPG	      0		776	802													Open Water			Open					16.4
FH87.JPG	      0		978	1872													Consolidated	Rock	Turf mat	Open		82001002			98.0
FH87.JPG	      0		935	1180													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			26.9
FH87.JPG	      0		1071	1762													Consolidated	Rock	Turf mat	Open		82001002			89.1
FH87.JPG	      0		885	1173													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			24.3
FH87.JPG	      0		753	313													Open Water			Open					67.5
FH87.JPG	      0		714	1777													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			87.3
FH87.JPG	      0		1073	1058													Macroalgae	Erect fine branching	Red	Open		90300910			29.1
FH87.JPG	      0		574	1265													Open Water			Open					41.5
FH87.JPG	      0		655	14													Open Water			Open					100.0
FH9.JPG	      0		680	1507													Open Water			Open					76.0
FH9.JPG	      0		1057	334													Macroalgae	Erect fine branching	Red	Open		90300910			47.0
FH9.JPG	      0		1034	1733													Sponges	Small mixed		Open		10000000			100.0
FH9.JPG	      0		619	913													Open Water			Open					24.5
FH9.JPG	      0		660	372													Open Water			Open					38.4
FH9.JPG	      0		945	175													Macroalgae	Erect fine branching	Red	Open		90300910			57.0
FH9.JPG	      0		866	81													Open Water			Open					64.7
FH9.JPG	      0		802	599													Open Water			Open					13.7
FH9.JPG	      0		834	145													Open Water			Open					58.2
FH9.JPG	      0		737	346													Open Water			Open					38.9
FH9.JPG	      0		624	620													Open Water			Open					20.6
FH9.JPG	      0		793	509													Open Water			Open					22.5
FH9.JPG	      0		544	1252													Open Water			Open					56.1
FH9.JPG	      0		894	1554													Consolidated	Rock	Turf mat	Open		82001002			80.3
FH9.JPG	      0		994	469													Macroalgae	Erect fine branching	Red	Open		90300910			32.5
FH9.JPG	      0		631	464													Open Water			Open					31.4
FH9.JPG	      0		722	717													Open Water			Open					7.7
FH9.JPG	      0		825	1064													Macroalgae	Erect fine branching	Red	Open		90300910			31.9
FH9.JPG	      0		802	629													Open Water			Open					10.7
FH9.JPG	      0		908	1293													Macroalgae	Erect fine branching	Red	Open		90300910			55.3
FH92.JPG	      0		1029	1294													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			51.8
FH92.JPG	      0		920	464													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			61.5
FH92.JPG	      0		878	1388													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			55.0
FH92.JPG	      0		563	1735													Open Water			Open					100.0
FH92.JPG	      0		799	794													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			19.0
FH92.JPG	      0		901	1259													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			40.6
FH92.JPG	      0		1018	842													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.4
FH92.JPG	      0		613	362													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			74.8
FH92.JPG	      0		586	1702													Open Water			Open					95.3
FH92.JPG	      0		927	1653													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			87.9
FH92.JPG	      0		769	331													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			75.6
FH92.JPG	      0		1013	592													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			51.8
FH92.JPG	      0		575	977													Open Water			Open					25.9
FH92.JPG	      0		611	258													Unknown			Open					87.2
FH92.JPG	      0		802	1522													Open Water			Open					70.2
FH92.JPG	      0		776	1634													Open Water			Open					83.9
FH92.JPG	      0		652	147													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			99.5
FH92.JPG	      0		789	994													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			5.6
FH92.JPG	      0		625	868													Open Water			Open					21.8
FH92.JPG	      0		845	158													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			97.0
FH93.JPG	      0		557	1318													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			32.9
FH93.JPG	      0		1074	90													Sponges	Crusts		Open		10000901			100.0
FH93.JPG	      0		627	534													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			55.8
FH93.JPG	      0		612	812													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			31.8
FH93.JPG	      0		620	556													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			54.0
FH93.JPG	      0		681	1006													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			13.5
FH93.JPG	      0		985	1424													Sponges	Small mixed		Open		10000000			37.9
FH93.JPG	      0		915	1187													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			15.3
FH93.JPG	      0		977	1561													Consolidated	Rock	Turf mat	Open		82001002			49.8
FH93.JPG	      0		935	1910													Sponges	Small mixed		Open		10000000			81.7
FH93.JPG	      0		642	1220													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			20.4
FH93.JPG	      0		693	896													Sponges	Small mixed		Open		10000000			20.7
FH93.JPG	      0		843	1891													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			78.8
FH93.JPG	      0		879	1538													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			45.0
FH93.JPG	      0		622	1250													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			23.7
FH93.JPG	      0		656	392													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			68.4
FH93.JPG	      0		1059	1380													Sponges	Small mixed		Open		10000000			38.5
FH93.JPG	      0		981	506													Consolidated	Rock	Turf mat	Open		82001002			58.7
FH93.JPG	      0		1004	1186													Sponges	Crusts		Open		10000901			22.5
FH93.JPG	      0		604	969													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			21.8
FH94.JPG	      0		831	299													Sponges	Crusts		Open		10000901			46.9
FH94.JPG	      0		1024	12													Sponges	Crusts		Open		10000901			78.1
FH94.JPG	      0		627	660													Macroalgae	Erect fine branching	Red	Open		90300910			22.0
FH94.JPG	      0		557	237													Sponges	Massive forms		Open		10000903			59.1
FH94.JPG	      0		951	614													Macroalgae	Erect course branching	Green	Open		80300905			20.3
FH94.JPG	      0		730	1722													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			95.2
FH94.JPG	      0		612	172													Sponges	Massive forms		Open		10000903			63.0
FH94.JPG	      0		884	248													Sponges	Massive forms		Open		10000903			52.3
FH94.JPG	      0		658	806													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			16.5
FH94.JPG	      0		994	1211													Bryozoa			Open		20000000			47.2
FH94.JPG	      0		997	1269													Bryozoa			Open		20000000			52.7
FH94.JPG	      0		890	1532													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.2
FH94.JPG	      0		998	1421													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			67.3
FH94.JPG	      0		903	1697													Bryozoa			Open		20000000			92.7
FH94.JPG	      0		646	294													Sponges	Massive forms		Open		10000903			50.5
FH94.JPG	      0		686	240													Sponges	Massive forms		Open		10000903			54.4
FH94.JPG	      0		754	372													Sponges	Massive forms		Open		10000903			40.2
FH94.JPG	      0		701	325													Sponges	Massive forms		Open		10000903			45.8
FH94.JPG	      0		969	502													Macroalgae	Erect course branching	Green	Open		80300905			30.5
FH94.JPG	      0		976	1762													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
FH95.JPG	      0		1002	874													Consolidated	Rock	Turf mat	Open		82001002			32.6
FH95.JPG	      0		551	466													Macroalgae	Erect course branching	Brown	Open		80300904			49.8
FH95.JPG	      0		622	555													Macroalgae	Erect course branching	Brown	Open		80300904			35.2
FH95.JPG	      0		784	1156													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.7
FH95.JPG	      0		643	1494													Sponges	Massive forms		Open		10000903			91.3
FH95.JPG	      0		959	384													Macroalgae	Erect course branching	Brown	Open		80300904			58.1
FH95.JPG	      0		960	1386													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.3
FH95.JPG	      0		587	1059													Macroalgae	Erect fine branching	Red	Open		90300910			41.0
FH95.JPG	      0		557	749													Sponges	Massive forms		Open		10000903			26.9
FH95.JPG	      0		598	289													Macroalgae	Erect fine branching	Red	Open		90300910			67.7
FH95.JPG	      0		871	901													Sponges	Massive forms		Open		10000903			19.8
FH95.JPG	      0		702	241													Macroalgae	Erect course branching	Brown	Open		80300904			71.0
FH95.JPG	      0		874	991													Sponges	Massive forms		Open		10000903			29.4
FH95.JPG	      0		613	1031													Macroalgae	Erect fine branching	Red	Open		90300910			36.2
FH95.JPG	      0		761	1323													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.1
FH95.JPG	      0		817	528													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.5
FH95.JPG	      0		986	125													Macroalgae	Erect fine branching	Red	Open		90300910			90.1
FH95.JPG	      0		968	166													Macroalgae	Erect fine branching	Red	Open		90300910			84.4
FH95.JPG	      0		729	550													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.2
FH95.JPG	      0		649	1564													Sponges	Massive forms		Open		10000903			100.0
FH96.JPG	      0		690	1697													Consolidated	Rock	Turf mat	Open		82001002			72.2
FH96.JPG	      0		613	679													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			40.1
FH96.JPG	      0		942	1885													Consolidated	Rock	Veneer	Open		82001002			91.7
FH96.JPG	      0		674	575													Sponges	Massive forms		Open		10000903			47.4
FH96.JPG	      0		868	1355													Sponges	Massive forms		Open		10000903			36.1
FH96.JPG	      0		914	1799													Consolidated	Rock	Veneer	Open		82001002			82.4
FH96.JPG	      0		1012	143													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			92.4
FH96.JPG	      0		785	975													Sponges	Massive forms		Open		10000903			4.6
FH96.JPG	      0		1027	1241													Sponges	Massive forms		Open		10000903			32.7
FH96.JPG	      0		607	561													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			51.3
FH96.JPG	      0		1044	1408													Consolidated	Rock	Veneer	Open		82001002			47.7
FH96.JPG	      0		618	1150													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			24.7
FH96.JPG	      0		643	748													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			32.4
FH96.JPG	      0		965	284													Consolidated	Rock	Veneer	Open		82001002			77.1
FH96.JPG	      0		607	69													Unknown			Open					100.0
FH96.JPG	      0		1019	1626													Consolidated	Rock	Veneer	Open		82001002			67.3
FH96.JPG	      0		576	1839													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			89.2
FH96.JPG	      0		881	1153													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.4
FH96.JPG	      0		987	963													Macroalgae	Laminate		Open		80300918			18.9
FH96.JPG	      0		760	70													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			97.8
FH99.JPG	      0		811	277													Macroalgae	Erect course branching	Brown	Open		80300904			75.4
FH99.JPG	      0		576	1538													Unknown			Open					68.6
FH99.JPG	      0		549	706													Macroalgae	Erect course branching	Brown	Open		80300904			34.1
FH99.JPG	      0		812	837													Macroalgae	Erect course branching	Brown	Open		80300904			15.0
FH99.JPG	      0		929	979													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.9
FH99.JPG	      0		550	506													Macroalgae	Erect course branching	Brown	Open		80300904			53.6
FH99.JPG	      0		867	772													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.5
FH99.JPG	      0		661	901													Macroalgae	Erect course branching	Brown	Open		80300904			9.8
FH99.JPG	      0		662	170													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			87.4
FH99.JPG	      0		611	1531													Macroalgae	Erect course branching	Brown	Open		80300904			66.9
FH99.JPG	      0		614	752													Macroalgae	Erect course branching	Brown	Open		80300904			25.8
FH99.JPG	      0		577	1795													Open Water			Open					96.5
FH99.JPG	      0		1030	1212													Consolidated	Rock	Turf mat	Open		82001002			44.3
FH99.JPG	      0		568	208													Macroalgae	Erect course branching	Brown	Open		80300904			84.9
FH99.JPG	      0		756	453													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.4
FH99.JPG	      0		736	1739													Macroalgae	Erect course branching	Brown	Open		80300904			88.7
FH99.JPG	      0		749	1061													Macroalgae	Erect course branching	Brown	Open		80300904			12.8
FH99.JPG	      0		997	1802													Macroalgae	Erect course branching	Brown	Open		80300904			100.0
FH99.JPG	      0		719	1278													Macroalgae	Erect course branching	Brown	Open		80300904			37.1
FH99.JPG	      0		948	426													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.0
FHA.JPG	      0		717	840													Bryozoa			Open		20000000			13.2
FHA.JPG	      0		856	1805													Bryozoa			Open		20000000			98.8
FHA.JPG	      0		1037	1161													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.8
FHA.JPG	      0		983	1174													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.8
FHA.JPG	      0		548	412													Unknown			Open					44.3
FHA.JPG	      0		1062	146													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.8
FHA.JPG	      0		726	243													Macroalgae	Erect course branching	Green	Open		80300905			51.9
FHA.JPG	      0		968	910													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			18.1
FHA.JPG	      0		1058	1794													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
FHA.JPG	      0		633	1315													Unknown			Open					55.4
FHA.JPG	      0		598	104													Unknown			Open					68.1
FHA.JPG	      0		780	441													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.3
FHA.JPG	      0		932	387													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			38.1
FHA.JPG	      0		936	407													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.3
FHA.JPG	      0		770	368													Macroalgae	Erect course branching	Green	Open		80300905			39.4
FHA.JPG	      0		570	642													Unknown			Open					28.5
FHA.JPG	      0		943	324													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.1
FHA.JPG	      0		891	918													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			14.8
FHA.JPG	      0		907	323													Consolidated	Rock	No biota	Open		82001002			43.6
FHA.JPG	      0		830	1749													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.4
FHB.JPG	      0		759	453													Macroalgae	Erect fine branching	Red	Open		90300910			52.3
FHB.JPG	      0		817	1256													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.6
FHB.JPG	      0		1066	1735													Macroalgae	Erect fine branching	Red	Open		90300910			89.8
FHB.JPG	      0		908	20													Macroalgae	Erect fine branching	Red	Open		90300910			98.0
FHB.JPG	      0		621	608													Sponges	Massive forms		Open		10000903			42.9
FHB.JPG	      0		983	1562													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.6
FHB.JPG	      0		1007	1392													Macroalgae	Erect fine branching	Red	Open		90300910			52.5
FHB.JPG	      0		815	879													Consolidated	Rock	Turf mat	Open		82001002			7.0
FHB.JPG	      0		955	1440													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			56.1
FHB.JPG	      0		771	247													Macroalgae	Erect fine branching	Red	Open		90300910			74.0
FHB.JPG	      0		634	123													Sponges	Massive forms		Open		10000903			90.1
FHB.JPG	      0		946	774													Macroalgae	Erect fine branching	Red	Open		90300910			19.2
FHB.JPG	      0		974	1619													Macroalgae	Erect fine branching	Red	Open		90300910			75.4
FHB.JPG	      0		568	1287													Unknown			Open					49.7
FHB.JPG	      0		1048	1556													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			70.7
FHB.JPG	      0		805	794													Consolidated	Rock	Turf mat	Open		82001002			15.5
FHB.JPG	      0		565	48													Unknown			Open					100.0
FHB.JPG	      0		1065	1696													Macroalgae	Erect fine branching	Red	Open		90300910			85.7
FHB.JPG	      0		842	604													Macroalgae	Erect fine branching	Red	Open		90300910			34.9
FHB.JPG	      0		1005	473													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.6
FHC.JPG	      0		632	1184													Open Water			Open					34.1
FHC.JPG	      0		1007	1199													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			34.3
FHC.JPG	      0		1027	1797													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			93.3
FHC.JPG	      0		1053	416													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			57.4
FHC.JPG	      0		833	544													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			39.2
FHC.JPG	      0		898	1645													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			75.6
FHC.JPG	      0		930	604													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			34.6
FHC.JPG	      0		953	406													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			55.1
FHC.JPG	      0		594	46													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			94.2
FHC.JPG	      0		889	1881													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			100.0
FHC.JPG	      0		579	339													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			65.9
FHC.JPG	      0		726	597													Macroalgae	Large canopy-forming	Scytothalia dorycarpa	Open		54102005			35.3
FHC.JPG	      0		723	1635													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			75.0
FHC.JPG	      0		873	1463													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			56.5
FHC.JPG	      0		1014	1595													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			72.6
FHC.JPG	      0		544	93													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			91.1
FHC.JPG	      0		815	188													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			76.3
FHC.JPG	      0		644	1730													Open Water			Open					86.3
FHC.JPG	      0		920	528													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			42.0
FHC.JPG	      0		916	535													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			41.2
FHC01.JPG	      0		998	526													Macroalgae	Erect course branching	Brown	Open		80300904			67.5
FHC01.JPG	      0		659	450													Macroalgae	Erect fine branching	Red	Open		90300910			72.3
FHC01.JPG	      0		820	1693													Macroalgae	Erect fine branching	Red	Open		90300910			57.5
FHC01.JPG	      0		819	1335													Macroalgae	Erect fine branching	Red	Open		90300910			20.8
FHC01.JPG	      0		541	1254													Open Water			Open					27.2
FHC01.JPG	      0		733	1011													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			14.1
FHC01.JPG	      0		906	1521													Macroalgae	Erect course branching	Brown	Open		80300904			41.7
FHC01.JPG	      0		693	1834													Open Water			Open					72.4
FHC01.JPG	      0		806	793													Sponges	Massive forms		Open		10000903			35.9
FHC01.JPG	      0		929	1806													Macroalgae	Erect fine branching	Red	Open		90300910			70.7
FHC01.JPG	      0		552	1633													Open Water			Open					56.2
FHC01.JPG	      0		700	825													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.5
FHC01.JPG	      0		781	790													Macroalgae	Erect fine branching	Red	Open		90300910			36.2
FHC01.JPG	      0		920	184													Macroalgae	Erect course branching	Brown	Open		80300904			100.0
FHC01.JPG	      0		566	436													Unknown			Open					76.0
FHC01.JPG	      0		649	1104													Unknown			Open					13.8
FHC01.JPG	      0		695	1170													Macroalgae	Erect fine branching	Red	Open		90300910			9.0
FHC01.JPG	      0		1019	1405													Macroalgae	Erect course branching	Brown	Open		80300904			37.2
FHC01.JPG	      0		690	1182													Macroalgae	Erect fine branching	Red	Open		90300910			10.0
FHC01.JPG	      0		1061	1834													Macroalgae	Erect fine branching	Red	Open		90300910			77.7
FHC02.JPG	      0		899	208													Consolidated	Rock	Turf mat	Open		82001002			65.7
FHC02.JPG	      0		600	149													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			74.6
FHC02.JPG	      0		914	225													Consolidated	Rock	Turf mat	Open		82001002			64.1
FHC02.JPG	      0		557	1658													Consolidated	Rock	Turf mat	Open		82001002			100.0
FHC02.JPG	      0		803	1512													Macroalgae	Encrusting	Red	Open		80300929			80.1
FHC02.JPG	      0		868	1409													Consolidated	Rock	Turf mat	Open		82001002			69.1
FHC02.JPG	      0		720	1288													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			56.0
FHC02.JPG	      0		793	1091													Consolidated	Rock	Turf mat	Open		82001002			33.4
FHC02.JPG	      0		555	1208													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			53.6
FHC02.JPG	      0		741	569													Consolidated	Rock	Turf mat	Open		82001002			25.5
FHC02.JPG	      0		1063	372													Consolidated	Rock	Turf mat	Open		82001002			55.0
FHC02.JPG	      0		777	382													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open		63600903			45.4
FHC02.JPG	      0		658	1127													Consolidated	Rock	Turf mat	Open		82001002			40.5
FHC02.JPG	      0		818	954													Consolidated	Rock	Turf mat	Open		82001002			18.3
FHC02.JPG	      0		1073	503													Consolidated	Rock	Turf mat	Open		82001002			44.1
FHC02.JPG	      0		873	474													Consolidated	Rock	Turf mat	Open		82001002			36.1
FHC02.JPG	      0		569	287													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			61.5
FHC02.JPG	      0		1006	113													Consolidated	Rock	Turf mat	Open		82001002			78.7
FHC02.JPG	      0		707	942													Macroalgae	Large canopy-forming	Ecklonia radiata	Open		54080001			19.7
FHC02.JPG	      0		985	1342													Consolidated	Rock	Turf mat	Open		82001002			64.7
FHC03.JPG	      0		825	392													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			68.2
FHC03.JPG	      0		550	1504													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			43.4
FHC03.JPG	      0		661	1512													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			39.8
FHC03.JPG	      0		1013	1434													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			37.1
FHC03.JPG	      0		635	570													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			53.3
FHC03.JPG	      0		657	1912													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			76.8
FHC03.JPG	      0		781	1636													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			49.7
FHC03.JPG	      0		554	1004													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			24.4
FHC03.JPG	      0		674	1900													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			75.4
FHC03.JPG	      0		1015	1615													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			52.3
FHC03.JPG	      0		996	75													Sponges	Massive forms		Open		10000903			100.0
FHC03.JPG	      0		933	1518													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			40.9
FHC03.JPG	      0		987	821													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			33.3
FHC03.JPG	      0		1007	1055													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			21.3
FHC03.JPG	      0		890	397													Sponges	Small mixed		Open		10000000			68.2
FHC03.JPG	      0		916	851													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			27.4
FHC03.JPG	      0		718	992													Seagrasses	Strap-like leaves	Thalassodendrum sp.	Open	.3. Good relief structure with some overhangs. >45 substrate slope.	63600903			13.1
FHC03.JPG	      0		551	1069													Macroalgae	Erect fine branching	Red	Open		90300910			22.9
FHC03.JPG	      0		724	659													Sponges	Small mixed		Open		10000000			43.2
FHC03.JPG	      0		688	1312													Sponges	Small mixed		Open		10000000			21.3
FHD.JPG	      0		657	151													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
FHD.JPG	      0		594	796													Open Water			Open					30.3
FHD.JPG	      0		662	569													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.7
FHD.JPG	      0		937	1051													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.5
FHD.JPG	      0		1051	1278													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			47.5
FHD.JPG	      0		601	1254													Open Water			Open					34.1
FHD.JPG	      0		923	1569													Macroalgae	Erect fine branching	Red	Open		90300910			69.0
FHD.JPG	      0		610	1327													Open Water			Open					41.2
FHD.JPG	      0		870	212													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.3
FHD.JPG	      0		775	597													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			47.4
FHD.JPG	      0		816	657													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.0
FHD.JPG	      0		685	1145													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			18.2
FHD.JPG	      0		548	1570													Open Water			Open					70.2
FHD.JPG	      0		863	1417													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			50.0
FHD.JPG	      0		612	936													Open Water			Open					18.0
FHD.JPG	      0		823	1168													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.0
FHD.JPG	      0		988	899													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.2
FHD.JPG	      0		658	1556													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.4
FHD.JPG	      0		574	1457													Open Water			Open					56.8
FHD.JPG	      0		770	452													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			64.3
FHE.JPG	      0		758	742													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.0
FHE.JPG	      0		1024	1163													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.3
FHE.JPG	      0		606	1464													Open Water			Open					57.3
FHE.JPG	      0		880	266													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			77.8
FHE.JPG	      0		853	1149													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.3
FHE.JPG	      0		718	1379													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			45.3
FHE.JPG	      0		1023	104													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			98.4
FHE.JPG	      0		575	1479													Open Water			Open					60.0
FHE.JPG	      0		959	945													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.1
FHE.JPG	      0		763	415													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.6
FHE.JPG	      0		733	1148													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.1
FHE.JPG	      0		611	1226													Open Water			Open					33.4
FHE.JPG	      0		600	183													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			88.1
