"","sample","campaignid.x","full.name","family","genus","species","maxn","campaignid.y","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","deployment","cluster","notes"
"193","22","2020-06_south-west_stereo-BRUVs","Unknown Unknown spp","Unknown","Unknown","spp",1,"2020-06_south-west_stereo-BRUVs",-34.126271,114.819552,20200603,"08:32","South-west","No-take",NA,51.9,"Hayley",NA,NA,"Jun-20","c8","no"
"194","23","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",1,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"195","23","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"196","23","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",6,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"197","23","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",4,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"198","23","2020-06_south-west_stereo-BRUVs","Monacanthidae Acanthaluteres brownii","Monacanthidae","Acanthaluteres","brownii",1,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"199","23","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia galii","Monacanthidae","Meuschenia","galii",1,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"200","23","2020-06_south-west_stereo-BRUVs","Nemipteridae Pentapodus vitta","Nemipteridae","Pentapodus","vitta",1,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"201","23","2020-06_south-west_stereo-BRUVs","Odacidae Siphonognathus caninis","Odacidae","Siphonognathus","caninis",1,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"202","23","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",26,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"203","23","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",31,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"204","23","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",3,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"205","23","2020-06_south-west_stereo-BRUVs","Sparidae Chrysophrys auratus","Sparidae","Chrysophrys","auratus",2,"2020-06_south-west_stereo-BRUVs",-34.124217,114.817017,20200603,"08:38","South-west","No-take",NA,51.3,"Hayley",NA,NA,"Jun-20","c8","no"
"206","24","2020-06_south-west_stereo-BRUVs","Berycidae Centroberyx lineatus","Berycidae","Centroberyx","lineatus",2,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"207","24","2020-06_south-west_stereo-BRUVs","Cheilodactylidae Nemadactylus valenciennesi","Cheilodactylidae","Nemadactylus","valenciennesi",1,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"208","24","2020-06_south-west_stereo-BRUVs","Glaucosomatidae Glaucosoma hebraicum","Glaucosomatidae","Glaucosoma","hebraicum",1,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"209","24","2020-06_south-west_stereo-BRUVs","Labridae Bodianus frenchii","Labridae","Bodianus","frenchii",1,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"210","24","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",8,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"211","24","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",4,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"212","24","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia flavolineata","Monacanthidae","Meuschenia","flavolineata",2,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"213","24","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia galii","Monacanthidae","Meuschenia","galii",1,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"214","24","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",2,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"215","24","2020-06_south-west_stereo-BRUVs","Pempherididae Pempheris multiradiata","Pempherididae","Pempheris","multiradiata",1,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"216","24","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",23,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"217","24","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",32,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"218","24","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",3,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"219","24","2020-06_south-west_stereo-BRUVs","Serranidae Epinephelides armatus","Serranidae","Epinephelides","armatus",2,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"220","24","2020-06_south-west_stereo-BRUVs","Sparidae Chrysophrys auratus","Sparidae","Chrysophrys","auratus",1,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"221","24","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"222","24","2020-06_south-west_stereo-BRUVs","Unknown Unknown spp","Unknown","Unknown","spp",8,"2020-06_south-west_stereo-BRUVs",-34.118739,114.826402,20200603,"08:47","South-west","No-take",NA,49.8,"Hayey",NA,NA,"Jun-20","c7","no"
"223","25","2020-06_south-west_stereo-BRUVs","Carcharhinidae Carcharhinus brevipinna","Carcharhinidae","Carcharhinus","brevipinna",1,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"224","25","2020-06_south-west_stereo-BRUVs","Heterodontidae Heterodontus portusjacksoni","Heterodontidae","Heterodontus","portusjacksoni",1,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"225","25","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",54,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"226","25","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",1,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"227","25","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",2,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"228","25","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",4,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"229","25","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",18,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"230","25","2020-06_south-west_stereo-BRUVs","Scorpididae Tilodon sexfasciatus","Scorpididae","Tilodon","sexfasciatus",1,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"231","25","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",20,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"232","25","2020-06_south-west_stereo-BRUVs","Sparidae Chrysophrys auratus","Sparidae","Chrysophrys","auratus",1,"2020-06_south-west_stereo-BRUVs",-34.116829,114.828432,20200603,"08:54","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"233","26","2020-06_south-west_stereo-BRUVs","Chaetodontidae Chelmonops curiosus","Chaetodontidae","Chelmonops","curiosus",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"234","26","2020-06_south-west_stereo-BRUVs","Cheilodactylidae Nemadactylus valenciennesi","Cheilodactylidae","Nemadactylus","valenciennesi",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"235","26","2020-06_south-west_stereo-BRUVs","Labridae Bodianus frenchii","Labridae","Bodianus","frenchii",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"236","26","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"237","26","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"238","26","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",6,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"239","26","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia flavolineata","Monacanthidae","Meuschenia","flavolineata",2,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"240","26","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia galii","Monacanthidae","Meuschenia","galii",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"241","26","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"242","26","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",14,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"243","26","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis westaustralis","Pomacentridae","Chromis","westaustralis",4,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"244","26","2020-06_south-west_stereo-BRUVs","Pomacentridae Parma bicolor","Pomacentridae","Parma","bicolor",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"245","26","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",34,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"246","26","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",17,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"247","26","2020-06_south-west_stereo-BRUVs","Serranidae Epinephelides armatus","Serranidae","Epinephelides","armatus",2,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"248","26","2020-06_south-west_stereo-BRUVs","Urolophidae Trygonoptera ovalis","Urolophidae","Trygonoptera","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"249","26","2020-06_south-west_stereo-BRUVs","Unknown Unknown spp","Unknown","Unknown","spp",1,"2020-06_south-west_stereo-BRUVs",-34.120881,114.828907,20200603,"09:02","South-west","No-take",NA,48.4,"Hayley",NA,NA,"Jun-20","c7","no"
"250","27","2020-06_south-west_stereo-BRUVs","Cheilodactylidae Nemadactylus valenciennesi","Cheilodactylidae","Nemadactylus","valenciennesi",1,"2020-06_south-west_stereo-BRUVs",-34.121824,114.832898,20200603,"10:19","South-west","No-take",NA,47.8,"Hayley",NA,NA,"Jun-20","c7","no"
"251","27","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",61,"2020-06_south-west_stereo-BRUVs",-34.121824,114.832898,20200603,"10:19","South-west","No-take",NA,47.8,"Hayley",NA,NA,"Jun-20","c7","no"
"252","27","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",2,"2020-06_south-west_stereo-BRUVs",-34.121824,114.832898,20200603,"10:19","South-west","No-take",NA,47.8,"Hayley",NA,NA,"Jun-20","c7","no"
"253","27","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.121824,114.832898,20200603,"10:19","South-west","No-take",NA,47.8,"Hayley",NA,NA,"Jun-20","c7","no"
"254","27","2020-06_south-west_stereo-BRUVs","Platycephalidae Platycephalus spp","Platycephalidae","Platycephalus","spp",1,"2020-06_south-west_stereo-BRUVs",-34.121824,114.832898,20200603,"10:19","South-west","No-take",NA,47.8,"Hayley",NA,NA,"Jun-20","c7","no"
"255","27","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",16,"2020-06_south-west_stereo-BRUVs",-34.121824,114.832898,20200603,"10:19","South-west","No-take",NA,47.8,"Hayley",NA,NA,"Jun-20","c7","no"
"256","27","2020-06_south-west_stereo-BRUVs","Urolophidae Trygonoptera ovalis","Urolophidae","Trygonoptera","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.121824,114.832898,20200603,"10:19","South-west","No-take",NA,47.8,"Hayley",NA,NA,"Jun-20","c7","no"
"257","28","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",106,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"258","28","2020-06_south-west_stereo-BRUVs","Labridae Notolabrus parilus","Labridae","Notolabrus","parilus",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"259","28","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",4,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"260","28","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",8,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"261","28","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia galii","Monacanthidae","Meuschenia","galii",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"262","28","2020-06_south-west_stereo-BRUVs","Mullidae Upeneichthys vlamingii","Mullidae","Upeneichthys","vlamingii",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"263","28","2020-06_south-west_stereo-BRUVs","Odacidae Siphonognathus caninis","Odacidae","Siphonognathus","caninis",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"264","28","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",36,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"265","28","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"266","28","2020-06_south-west_stereo-BRUVs","Urolophidae Trygonoptera ovalis","Urolophidae","Trygonoptera","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"267","28","2020-06_south-west_stereo-BRUVs","Unknown Unknown spp","Unknown","Unknown","spp",1,"2020-06_south-west_stereo-BRUVs",-34.112916,114.852137,20200603,"10:27","South-west","No-take",NA,44.7,"Hayley",NA,NA,"Jun-20","c6","no"
"268","29","2020-06_south-west_stereo-BRUVs","Carangidae Pseudocaranx spp","Carangidae","Pseudocaranx","spp",9,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"269","29","2020-06_south-west_stereo-BRUVs","Carcharhinidae Carcharhinus brevipinna","Carcharhinidae","Carcharhinus","brevipinna",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"270","29","2020-06_south-west_stereo-BRUVs","Dasyatidae Bathytoshia brevicaudata","Dasyatidae","Bathytoshia","brevicaudata",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"271","29","2020-06_south-west_stereo-BRUVs","Labridae Austrolabrus maculatus","Labridae","Austrolabrus","maculatus",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"272","29","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"273","29","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",3,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"274","29","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",6,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"275","29","2020-06_south-west_stereo-BRUVs","Monacanthidae Meuschenia galii","Monacanthidae","Meuschenia","galii",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"276","29","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",10,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"277","29","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",19,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"278","29","2020-06_south-west_stereo-BRUVs","Serranidae Caesioperca sp1","Serranidae","Caesioperca","sp1",7,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"279","29","2020-06_south-west_stereo-BRUVs","Triakidae Furgaleus macki","Triakidae","Furgaleus","macki",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"280","29","2020-06_south-west_stereo-BRUVs","Rhinobatidae Trygonorrhina dumerilii","Rhinobatidae","Trygonorrhina","dumerilii",2,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"281","29","2020-06_south-west_stereo-BRUVs","Urolophidae Trygonoptera ovalis","Urolophidae","Trygonoptera","ovalis",1,"2020-06_south-west_stereo-BRUVs",-34.111084,114.855648,20200603,"10:31","South-west","No-take",NA,43,"Hayley",NA,NA,"Jun-20","c6","no"
"282","3","2020-06_south-west_stereo-BRUVs","Gerreidae Parequula melbournensis","Gerreidae","Parequula","melbournensis",2,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"283","3","2020-06_south-west_stereo-BRUVs","Glaucosomatidae Glaucosoma hebraicum","Glaucosomatidae","Glaucosoma","hebraicum",3,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"284","3","2020-06_south-west_stereo-BRUVs","Labridae Coris auricularis","Labridae","Coris","auricularis",3,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"285","3","2020-06_south-west_stereo-BRUVs","Labridae Ophthalmolepis lineolatus","Labridae","Ophthalmolepis","lineolatus",6,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"286","3","2020-06_south-west_stereo-BRUVs","Labridae Pseudolabrus biserialis","Labridae","Pseudolabrus","biserialis",8,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"287","3","2020-06_south-west_stereo-BRUVs","Pomacentridae Chromis klunzingeri","Pomacentridae","Chromis","klunzingeri",12,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"288","3","2020-06_south-west_stereo-BRUVs","Scorpididae Neatypus obliquus","Scorpididae","Neatypus","obliquus",9,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"289","3","2020-06_south-west_stereo-BRUVs","Sparidae Chrysophrys auratus","Sparidae","Chrysophrys","auratus",2,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
"290","3","2020-06_south-west_stereo-BRUVs","Triakidae Furgaleus macki","Triakidae","Furgaleus","macki",1,"2020-06_south-west_stereo-BRUVs",-34.126906,114.925945,20200602,"09:27","South-west","No-take",NA,39.3,"Hayley","Yes",NA,"Jun-20","c1","no"
