OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
IO132	10	IO132_L378.avi	19491	IO132_R377.avi	18930	12.99400	1	5.02533	145.90993	11.01064	7.50177	5375.57783	16.98544	10.50689	29.80414	1570.08392	-29.44642	-5141.09001	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	12	IO132_L378.avi	19508	IO132_R377.avi	18947	13.00533	1	5.03667	170.36318	6.48304	6.00769	3921.39231	12.79984	12.80760	12.40416	868.63427	-15.24519	-3823.94557	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO132	13	IO132_L378.avi	19521	IO132_R377.avi	18960	13.01400	1	5.04533	103.73999	2.75372	5.18199	2142.74248	12.08141	21.38309	4.70404	418.15136	-162.11964	-2095.28327	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO132	14	IO132_L378.avi	19555	IO132_R377.avi	18994	13.03667	1	5.06800	100.74472	1.77473	3.92289	3282.93827	1.24746	3.00148	1.29069	-19.32702	68.80894	-3282.16018	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	15	IO132_L378.avi	19599	IO132_R377.avi	19038	13.06600	1	5.09733	117.78062	4.75112	6.71150	3694.91313	14.02999	4.21938	8.52972	894.25793	51.79432	-3584.69011	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	17	IO132_L378.avi	19609	IO132_R377.avi	19048	13.07267	1	5.10400	72.62102	2.67169	6.09969	2356.69890	19.53719	20.25027	39.11926	753.50712	-231.01139	-2221.01114	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	18	IO132_L378.avi	19617	IO132_R377.avi	19056	13.07800	1	5.10933	97.65196	6.13647	4.83325	2586.53173	19.50661	43.89204	4.11938	858.87966	-90.96656	-2438.07244	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	19	IO132_L378.avi	19619	IO132_R377.avi	19058	13.07933	1	5.11067	97.26925	4.54120	6.27095	2707.61934	11.96285	25.12555	21.07009	556.58673	-72.03195	-2648.81579	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	20	IO132_L378.avi	19634	IO132_R377.avi	19073	13.08933	1	5.12067	168.23381	5.44094	8.13383	4267.33634	10.79535	12.11668	43.04441	797.74888	49.43064	-4191.81497	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	21	IO132_L378.avi	19645	IO132_R377.avi	19084	13.09667	1	5.12800	94.75772	3.21750	5.22346	2053.62116	9.56665	35.07073	29.57382	319.69466	-119.50668	-2025.06132	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO132	22	IO132_L378.avi	19700	IO132_R377.avi	19139	13.13333	1	5.16467	128.22184	3.88443	7.87972	3652.44334	11.20085	8.17609	35.91285	709.35245	13.61003	-3582.87263	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	24	IO132_L378.avi	19806	IO132_R377.avi	19245	13.20400	1	5.23533	75.73243	2.26596	2.65005	2067.70372	2.82995	19.27905	10.34687	-15.13361	-100.95845	-2065.18209	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	25	IO132_L378.avi	19881	IO132_R377.avi	19320	13.25400	1	5.28533	123.21257	3.49606	6.05011	4441.82772	6.74583	3.65684	7.56831	353.69017	383.58397	-4411.07698	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	26	IO132_L378.avi	19906	IO132_R377.avi	19345	13.27067	1	5.30200	92.00377	6.61501	6.38274	3574.20248	17.69212	19.28351	23.45282	1075.10515	154.90387	-3405.15449	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO132	27	IO132_L378.avi	22831	IO132_R377.avi	22270	15.22067	1	7.25200	382.18153	6.49741	6.41763	2573.94497	8.80773	43.65739	15.64053	317.41342	233.62296	-2543.59229	Labridae	Coris	auricularis	37384088	1	M	Passing			
IO132	28	IO132_L378.avi	31548	IO132_R377.avi	30987	21.03200	1	13.06333	255.19446	4.88088	6.81284	4754.04621	8.99646	5.93739	28.93836	-477.77870	569.54481	-4695.56191	Ostraciidae	Anoplocapros	lenticularis	37466010	1	AD	Passing			
IO132	29	IO132_L378.avi	34384	IO132_R377.avi	33823	22.92267	1	14.95400	281.39835	4.67794	7.38245	2106.26644	18.92797	54.67440	12.59939	558.03405	-394.20804	-1992.37455	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
IO132	32	IO132_L378.avi	40863	IO132_R377.avi	40302	27.24200	1	19.27333	103.00827	2.96812	2.17452	2490.39851	8.67717	17.96381	8.26451	-93.67995	-363.85233	-2461.89364	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO132	33	IO132_L378.avi	40870	IO132_R377.avi	40309	27.24667	1	19.27800	180.20303	3.42287	4.93967	2881.30913	16.57667	6.21349	0.82996	818.09636	-80.34159	-2761.55859	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO132	34	IO132_L378.avi	40931	IO132_R377.avi	40370	27.28733	1	19.31867	160.41868	3.41343	1.79168	2226.29144	18.28365	25.47514	1.27779	-694.56711	73.40739	-2113.89722	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO132	35	IO132_L378.avi	41078	IO132_R377.avi	40517	27.38533	1	19.41667	134.34091	3.40875	6.47150	3016.12336	14.31812	7.17410	17.51967	745.79070	13.00061	-2922.43518	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO132	36	IO132_L378.avi	41457	IO132_R377.avi	40896	27.63800	1	19.66933	54.12266	0.89179	2.54893	1484.71281	14.86745	8.39266	13.19750	-169.87864	-340.97878	-1435.00761	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO132	37	IO132_L378.avi	42112	IO132_R377.avi	41551	28.07467	1	20.10600	52.36405	1.73452	1.88533	2373.03297	10.80016	0.37316	4.46277	-421.29894	-142.25827	-2330.99877	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
IO132	38	IO132_L378.avi	42148	IO132_R377.avi	41587	28.09867	1	20.13000	61.42452	5.91189	4.20651	2950.41905	10.34415	27.85354	16.05393	-494.21020	-190.84329	-2902.46579	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
IO132	39	IO132_L378.avi	42191	IO132_R377.avi	41630	28.12733	1	20.15867	54.73600	2.67296	1.84414	1944.71223	14.38736	26.31336	5.67221	-476.00354	-83.16993	-1883.72212	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
IO132	40	IO132_L378.avi	42247	IO132_R377.avi	41686	28.16467	1	20.19600	58.83263	3.45510	4.27152	2338.36105	11.78132	25.55872	22.08642	-451.01908	-156.62125	-2289.10112	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
IO132	41	IO132_L378.avi	42334	IO132_R377.avi	41773	28.22267	1	20.25400	46.29789	3.01566	0.13040	2013.10222	11.97224	29.59495	0.74389	-265.36564	-322.43675	-1969.31363	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
IO132	42	IO132_L378.avi	47228	IO132_R377.avi	46667	31.48533	1	23.51667	108.85099	3.23661	1.91676	3657.87485	8.98360	1.28729	17.13424	-570.54414	-27.01336	-3613.00403	Monacanthidae	Meuschenia	venusta	37465060	1	AD	Passing			
IO132	43	IO132_L378.avi	60966	IO132_R377.avi	60405	40.64400	1	32.67533	354.50783	2.72397	4.89677	2587.95123	8.83299	11.96672	1.98698	392.88527	59.68008	-2557.25850	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO132	44	IO132_L378.avi	60966	IO132_R377.avi	60405	40.64400	1	32.67533	362.44262	2.60558	1.98563	2627.90086	2.49716	12.42595	2.64340	-114.07242	-9.85220	-2625.40536	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO132	46	IO132_L378.avi	77448	IO132_R377.avi	76887	51.63200	1	43.66333	511.21385	4.04493	7.88821	1981.07787	16.51969	47.83706	10.28712	545.58635	-140.18801	-1899.30313	Serranidae	Epinephelides	armatus	37311100	1	AD	Passing			
IO132	49	IO132_L378.avi	88842	IO132_R377.avi	88281	59.22800	1	51.25933	228.74827	1.43096	2.44322	1779.88214	12.67182	13.19591	4.86161	-230.55043	-315.11093	-1736.52873	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
IO132	50	IO132_L378.avi	99639	IO132_R377.avi	99078	66.42600	1	58.45733	398.91005	3.46048	10.43005	2330.25209	12.63223	27.75224	30.43852	-509.44719	-12.79615	-2273.84578	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO134	1	IO134_L1205 (1).MP4	23011	IO134_R1206 (1).MP4	22132	6.39834	1	1.12724	268.45654	9.22428	5.07008	2425.18015	17.63203	56.35864	1.17688	-643.35111	354.58006	-2311.24881	Labridae	Ophthalmolepis	lineolatus	37384040	1	M	Passing			
IO134	2	IO134_L1205 (1).MP4	31389	IO134_R1206 (1).MP4	30510	8.72789	1	3.45679	212.12025	1.78995	1.60319	1589.89963	16.71619	15.68951	32.15743	-362.68891	-278.53955	-1522.71248	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
IO134	3	IO134_L1205 (1).MP4	32816	IO134_R1206 (1).MP4	31937	9.12467	1	3.85357	186.24562	6.96277	3.80594	2205.82635	28.78818	69.37434	6.31819	1007.97338	-335.25988	-1933.19951	Monacanthidae	Acanthaluteres	vittiger	37465002	1	AD	Passing			
IO134	4	IO134_L1205 (1).MP4	38048	IO134_R1206 (1).MP4	37169	10.57946	1	5.30836	159.94672	3.06964	2.66042	2038.90552	18.83777	23.10753	41.86726	-308.86750	581.39006	-1929.69484	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO134	5	IO134_L1205 (1).MP4	38058	IO134_R1206 (1).MP4	37179	10.58224	1	5.31114	146.49093	3.47256	3.79146	1804.08428	22.57981	33.14968	8.40550	521.47411	455.98002	-1665.79322	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO134	6	IO134_L1205 (1).MP4	38058	IO134_R1206 (1).MP4	37179	10.58224	1	5.31114	139.84437	2.89570	2.08272	1707.01697	18.51259	31.18095	28.38486	-502.72545	202.56189	-1618.68549	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO134	8	IO134_L1205 (1).MP4	38125	IO134_R1206 (1).MP4	37246	10.60087	1	5.32977	225.53122	2.01001	3.45026	1644.08528	5.61747	17.20583	6.88902	100.78539	125.46659	-1636.18974	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO134	9	IO134_L1205 (1).MP4	38302	IO134_R1206 (1).MP4	37423	10.65008	1	5.37898	282.99760	6.66874	3.42224	2105.14794	24.15658	61.89152	11.25668	802.16763	-314.16155	-1920.80126	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO134	10	IO134_L1205 (1).MP4	38451	IO134_R1206 (1).MP4	37572	10.69151	1	5.42042	191.32413	2.17481	5.16431	2070.17506	10.41370	10.50390	24.82183	196.84612	-318.23282	-2036.07570	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO134	11	IO134_L1205 (1).MP4	38495	IO134_R1206 (1).MP4	37616	10.70375	1	5.43265	272.03439	24.73194	13.93380	5541.33061	25.94315	16.36942	14.39108	2407.23784	-286.40819	-4982.92297	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO134	12	IO134_L1205 (1).MP4	57994	IO134_R1206 (1).MP4	57115	16.12555	1	10.85445	103.35062	1.83846	1.68896	1844.80076	15.35682	8.59086	43.38154	-378.05752	-309.45261	-1778.93267	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO134	13	IO134_L1205 (1).MP4	58091	IO134_R1206 (1).MP4	57212	16.15253	1	10.88143	108.67317	2.16528	3.39976	1980.94038	12.62344	11.24163	27.57474	-292.77509	-318.90792	-1933.05594	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO134	14	IO134_L1205 (1).MP4	58283	IO134_R1206 (1).MP4	57404	16.20591	1	10.93481	140.39699	4.12227	3.52200	2113.38992	23.94140	30.60558	31.41686	852.57143	-92.90226	-1931.55587	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO134	15	IO134_L1205 (1).MP4	58403	IO134_R1206 (1).MP4	57524	16.23928	1	10.96818	123.49720	2.76350	1.98418	1680.91723	23.11052	31.55819	29.85613	653.83927	-88.26561	-1546.02267	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO134	16	IO134_L1205 (1).MP4	58732	IO134_R1206 (1).MP4	57853	16.33076	1	11.05966	118.84385	2.96651	3.40354	1851.58771	24.26355	19.29264	4.43738	686.40904	-328.30288	-1688.02751	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
IO134	17	IO134_L1205 (1).MP4	62989	IO134_R1206 (1).MP4	62110	17.51444	1	12.24334	99.93204	2.05460	1.46264	1650.66424	20.96791	13.99191	24.08786	-546.80719	-223.39859	-1541.35894	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
IO134	18	IO134_L1205 (1).MP4	73392	IO134_R1206 (1).MP4	72513	20.40705	1	15.13595	105.90853	1.01615	0.24992	1137.33649	15.25381	9.34027	7.38740	-260.50300	147.22623	-1097.26793	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
IO134	19	IO134_L1205 (1).MP4	73485	IO134_R1206 (1).MP4	72606	20.43291	1	15.16181	83.90339	4.19692	2.09123	1840.95830	11.47981	37.92503	12.68492	245.20500	-272.24575	-1804.12977	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
IO134	20	IO134_L1205 (1).MP4	73572	IO134_R1206 (1).MP4	72693	20.45710	1	15.18600	110.80762	2.38622	1.52016	1481.51326	10.66735	30.87034	15.29509	123.00835	-245.10284	-1455.91040	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
IO134	21	IO134_L1205 (2).MP4	28349	IO134_R1206 (2).MP4	27470	30.43902	1	25.16792	162.99811	4.35980	1.76794	1977.59303	11.02574	34.53959	18.50586	153.66411	-345.59175	-1941.08935	Serranidae	Caesioperca	sp1		1	AD	Passing			
IO134	22	IO134_L1205 (2).MP4	28354	IO134_R1206 (2).MP4	27475	30.44041	1	25.16931	116.82268	2.45052	3.56961	2045.31913	15.34842	8.78758	8.17196	451.29431	-299.02611	-1972.37095	Serranidae	Caesioperca	sp1		1	AD	Passing			
IO134	23	IO134_L1205 (2).MP4	28384	IO134_R1206 (2).MP4	27505	30.44875	1	25.17765	114.97106	2.11505	2.92140	2159.74809	12.58795	5.56610	2.61093	313.50616	-351.08977	-2107.83341	Serranidae	Caesioperca	sp1		1	AD	Passing			
IO134	24	IO134_L1205 (2).MP4	28677	IO134_R1206 (2).MP4	27798	30.53022	1	25.25912	110.81906	3.32307	3.08225	2516.10274	15.92921	5.48994	1.18041	581.56245	-372.33701	-2419.48822	Serranidae	Caesioperca	sp1		1	AD	Passing			
IO134	25	IO134_L1205 (2).MP4	43368	IO134_R1206 (2).MP4	42489	34.61514	1	29.34404	129.37993	6.32240	4.01695	2620.41997	15.05340	25.79363	0.18841	544.37853	-408.45065	-2530.49815	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
IO134	27	IO134_L1205 (2).MP4	59385	IO134_R1206 (2).MP4	58506	39.06875	1	33.79765	220.09575	7.10126	1.07731	2950.28569	31.16250	19.88116	17.57022	1439.56974	-508.30838	-2524.56872	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
IO134	28	IO134_L1205 (2).MP4	63373	IO134_R1206 (2).MP4	62494	40.17764	1	34.90654	429.06529	5.25898	3.89834	3283.25140	17.76861	3.03131	1.17887	-765.37768	-646.62542	-3126.62955	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
IO134	29	IO134_L1205 (2).MP4	63406	IO134_R1206 (2).MP4	62527	40.18681	1	34.91571	519.38341	5.57890	1.06569	2193.76694	22.09413	40.68222	22.08549	625.25583	-538.43410	-2032.67244	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
IO134	30	IO134_L1205 (2).MP4	63595	IO134_R1206 (2).MP4	62716	40.23937	1	34.96827	534.84451	3.06886	1.23177	2072.77491	9.83463	17.18489	7.53016	154.34200	-318.62682	-2042.31519	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
IO134	31	IO134_L1205 (3).MP4	2754	IO134_R1206 (3).MP4	1875	45.86193	1	40.59083	372.97749	36.19224	8.48525	5664.75055	17.63382	36.34701	13.52334	1705.02309	194.11087	-5398.57537	Labridae	Coris	auricularis	37384088	1	M	Passing			
IO134	34	IO134_L1205 (3).MP4	45555	IO134_R1206 (3).MP4	44676	57.76298	1	52.49188	233.24066	2.16735	2.45013	1693.10689	20.30236	18.27901	33.93792	-557.50802	185.20081	-1587.92205	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	36	IO134_L1205 (3).MP4	45994	IO134_R1206 (3).MP4	45115	57.88505	1	52.61395	114.27194	4.99958	3.24454	2663.62075	8.20333	19.68541	11.68139	-118.73232	-361.04025	-2636.36645	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	37	IO134_L1205 (3).MP4	46019	IO134_R1206 (3).MP4	45140	57.89200	1	52.62090	173.10569	2.25287	2.00401	1695.46589	12.86649	16.66576	3.37185	-375.14178	42.54173	-1652.89547	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	38	IO134_L1205 (3).MP4	46030	IO134_R1206 (3).MP4	45151	57.89506	1	52.62396	248.86608	8.35227	3.24300	2342.47599	9.21397	56.73881	25.11727	203.61445	315.00368	-2312.25163	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	39	IO134_L1205 (3).MP4	46030	IO134_R1206 (3).MP4	45151	57.89506	1	52.62396	145.66607	2.94208	0.38256	1872.17470	29.47231	19.22065	23.67910	-917.15381	-85.33664	-1629.90327	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	40	IO134_L1205 (3).MP4	46050	IO134_R1206 (3).MP4	45171	57.90062	1	52.62952	211.87420	5.86884	6.04765	2652.89007	7.98317	24.89492	20.97682	247.88497	-272.58116	-2627.18067	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	41	IO134_L1205 (3).MP4	46137	IO134_R1206 (3).MP4	45258	57.92481	1	52.65371	135.07547	2.11302	4.52443	2551.84509	8.27281	2.25693	6.30348	214.56988	-297.95695	-2525.29103	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	42	IO134_L1205 (3).MP4	46139	IO134_R1206 (3).MP4	45260	57.92537	1	52.65427	222.10287	2.04034	2.86174	1778.23213	12.36244	13.57521	19.12261	-284.62112	252.84667	-1736.99996	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	43	IO134_L1205 (3).MP4	46149	IO134_R1206 (3).MP4	45270	57.92815	1	52.65705	213.77709	2.40220	3.68390	2091.08234	13.04517	12.68781	11.04206	141.51855	450.28201	-2037.11658	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	44	IO134_L1205 (3).MP4	46179	IO134_R1206 (3).MP4	45300	57.93649	1	52.66539	180.67230	5.08409	4.06331	2502.96117	11.11686	23.15490	20.91653	426.48927	-225.84844	-2455.99552	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	45	IO134_L1205 (3).MP4	46223	IO134_R1206 (3).MP4	45344	57.94872	1	52.67763	249.90582	1.95514	1.04285	1609.17683	23.88399	21.18723	42.57787	-552.06857	346.00001	-1471.37839	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	46	IO134_L1205 (3).MP4	46224	IO134_R1206 (3).MP4	45345	57.94900	1	52.67790	118.77445	3.55335	0.91078	1802.46727	29.75975	52.78172	31.42400	-891.01907	80.85600	-1564.74777	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	47	IO134_L1205 (3).MP4	46242	IO134_R1206 (3).MP4	45363	57.95401	1	52.68291	267.51241	5.24894	3.92446	2884.93041	4.81548	17.71365	17.86066	-81.67459	227.99391	-2874.74721	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	48	IO134_L1205 (3).MP4	46259	IO134_R1206 (3).MP4	45380	57.95873	1	52.68764	176.54270	3.60563	2.23840	1905.17057	9.00653	35.01717	36.72326	111.48498	276.62880	-1881.68077	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	49	IO134_L1205 (3).MP4	46363	IO134_R1206 (3).MP4	45484	57.98765	1	52.71655	176.89273	2.46906	1.47611	2130.88921	20.67346	5.46506	21.36439	-504.90643	557.68552	-1993.67630	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	51	IO134_L1205 (3).MP4	46447	IO134_R1206 (3).MP4	45568	58.01101	1	52.73991	179.75682	5.10975	4.08201	2619.67981	22.65063	18.00846	19.70162	824.98801	580.69605	-2417.62470	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	1	IO145_L373.avi	20999	IO145_R374.avi	18234	13.99933	1	5.05400	375.90369	3.48216	8.81500	2253.75854	8.22696	27.29024	15.51350	293.63514	-133.36100	-2230.56514	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO145	2	IO145_L373.avi	35612	IO145_R374.avi	32847	23.74133	1	14.79600	88.34528	2.34356	3.66387	1494.73462	18.58062	53.13911	15.69548	-433.86189	-196.48637	-1416.82340	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
IO145	5	IO145_L373.avi	58201	IO145_R374.avi	55436	38.80067	1	29.85533	274.39619	1.92236	9.12042	2099.81423	17.46868	4.74834	5.65777	-617.86719	-124.73220	-2002.97324	Labridae	Ophthalmolepis	lineolatus	37384040	1	M	Passing			
IO145	7	IO145_L373.avi	65077	IO145_R374.avi	62312	43.38467	1	34.43933	184.12970	0.88064	3.40457	1279.67759	5.15503	14.07786	1.47456	-88.46654	73.44462	-1274.50158	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO145	8	IO145_L373.avi	65157	IO145_R374.avi	62392	43.43800	1	34.49267	206.36517	2.80593	5.19904	1784.74496	8.05941	36.57494	15.91483	-249.41849	20.02376	-1767.11744	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO145	9	IO145_L373.avi	65905	IO145_R374.avi	63140	43.93667	1	34.99133	163.09363	0.71743	2.67853	1190.93781	9.46192	10.64901	28.55961	-195.02088	17.23297	-1174.73518	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO145	10	IO145_L373.avi	81262	IO145_R374.avi	78497	54.17467	1	45.22933	239.06588	6.79550	2.31285	2404.11797	21.74949	80.12496	1.75555	859.34269	-234.80393	-2232.97569	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
IO145	11	IO145_L373.avi	82826	IO145_R374.avi	80061	55.21733	1	46.27200	477.77145	0.88009	3.77118	1373.41716	10.38764	6.01080	23.41421	242.81149	-48.64614	-1350.90741	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
IO145	12	IO145_L373.avi	83435	IO145_R374.avi	80670	55.62333	1	46.67800	398.11865	15.54449	8.61112	6144.74178	3.27694	16.28207	0.46181	-191.22485	-294.63157	-6134.69452	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
IO145	13	IO145_L373.avi	95973	IO145_R374.avi	93208	63.98200	1	55.03667	251.89372	16.47562	15.71221	5852.46621	5.32485	21.22969	24.07018	-129.89125	527.36224	-5827.21014	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	14	IO145_L373.avi	96074	IO145_R374.avi	93309	64.04933	1	55.10400	212.82160	13.27875	9.71656	6016.60040	4.29061	14.26342	1.95523	321.18525	-315.37277	-5999.73837	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	15	IO145_L373.avi	96087	IO145_R374.avi	93322	64.05800	1	55.11267	239.73255	17.06577	8.56459	6340.96511	4.93239	17.01120	13.20015	507.05449	-200.33968	-6317.48354	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	20	IO145_L373.avi	96099	IO145_R374.avi	93334	64.06600	1	55.12067	170.37845	9.60792	6.46644	6092.62703	8.45306	6.92994	6.35983	826.27226	-345.53177	-6026.44058	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	24	IO145_L373.avi	96110	IO145_R374.avi	93345	64.07333	1	55.12800	181.06473	3.43890	9.81548	6528.86549	2.76060	0.40537	11.37740	133.37312	-284.76334	-6521.28868	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	29	IO145_L373.avi	96132	IO145_R374.avi	93367	64.08800	1	55.14267	281.03375	25.41418	15.82389	6856.52927	3.22573	22.09733	3.20875	-10.94448	-385.66104	-6845.66574	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	30	IO145_L373.avi	96134	IO145_R374.avi	93369	64.08933	1	55.14400	306.20709	10.82372	8.67941	6507.29367	9.81718	4.23311	11.46317	1100.93984	-137.76380	-6412.00620	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	31	IO145_L373.avi	96134	IO145_R374.avi	93369	64.08933	1	55.14400	267.68038	15.69978	12.62951	6825.18718	3.14348	13.34198	1.58984	18.32932	-373.82022	-6814.91764	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	33	IO145_L373.avi	96141	IO145_R374.avi	93376	64.09400	1	55.14867	154.78336	12.62210	11.36881	6964.14200	3.23155	10.03732	11.42308	312.98853	-236.97076	-6953.06815	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	39	IO145_L373.avi	96223	IO145_R374.avi	93458	64.14867	1	55.20333	159.97429	15.21992	4.83359	7003.80818	9.47069	11.48028	29.37442	1099.63252	-344.81845	-6908.34550	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	40	IO145_L373.avi	96269	IO145_R374.avi	93504	64.17933	1	55.23400	243.13394	15.14668	5.10112	6662.61078	14.21527	37.50968	66.66938	1615.07539	261.50429	-6458.60119	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO145	41	IO145_L373.avi	96354	IO145_R374.avi	93589	64.23600	1	55.29067	194.06369	9.01272	15.54008	6315.96689	1.56561	9.15213	21.88183	-66.33618	-159.30331	-6313.60909	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO146	1	IO146_L1201 (1).MP4	21685	IO146_R1202 (1).MP4	20551	6.02963	1	0.23885	96.25159	2.29111	0.29261	1833.07175	24.25832	30.70812	57.82398	-714.29823	-238.67859	-1671.21591	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
IO146	2	IO146_L1201 (1).MP4	22785	IO146_R1202 (1).MP4	21651	6.33550	1	0.54471	61.10594	3.42568	0.93045	1974.60669	29.41312	30.65267	34.80984	-881.09587	405.03984	-1720.08266	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
IO146	3	IO146_L1201 (1).MP4	22859	IO146_R1202 (1).MP4	21725	6.35607	1	0.56529	72.82354	1.78800	0.78600	1526.26527	13.78069	13.73143	10.99864	-363.31973	13.37363	-1482.33114	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
IO146	4	IO146_L1201 (1).MP4	22859	IO146_R1202 (1).MP4	21725	6.35607	1	0.56529	64.99299	3.96741	0.97320	1851.30178	8.74074	35.02197	23.17070	-213.33079	183.40344	-1829.80093	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
